id,text,agency,author,url,date
7152,СМИ предупредили о дефиците селедки в России.,Лента.ру,,http://lenta.ru/news/2013/10/07/seledka/,2013-10-07
7153,Турция начала строительство стены на границе с Сирией.,Лента.ру,,http://lenta.ru/news/2013/10/07/wall/,2013-10-07
7154,Google назвали претендентом на покупку Blackberry.,Лента.ру,,http://lenta.ru/news/2013/10/07/blackberry/,2013-10-07
7155,Фонд кино поддержит фильм Миндадзе и еще 27 картин.,Лента.ру,,http://lenta.ru/news/2013/10/07/fund/,2013-10-07
7156,В Литве отключили вещание российского Первого канала.,Лента.ру,,http://lenta.ru/news/2013/10/07/off/,2013-10-07
7157,КНДР привела армию в повышенную боеготовность.,Лента.ру,,http://lenta.ru/news/2013/10/08/dprk/,2013-10-08
7158,После беспорядков в Киргизии задержаны 23 человека.,Лента.ру,,http://lenta.ru/news/2013/10/08/detain/,2013-10-08
7159,Задержан замглавы концерна «Белнефтехим».,Лента.ру,,http://lenta.ru/news/2013/10/08/detain1/,2013-10-08
7160,Alcatel-Lucent объявила о сокращении 10 тысяч сотрудников.,Лента.ру,,http://lenta.ru/news/2013/10/08/alcatel/,2013-10-08
7161,Россия потребует у Ливии более безопасное посольство.,Лента.ру,,http://lenta.ru/news/2013/10/08/newbuilding/,2013-10-08
7162,«Единая Россия» вернет студентам бесплатный допуск в музеи.,Лента.ру,,http://lenta.ru/news/2013/10/08/freemuseums/,2013-10-08
7163,Российский полицейский спас ребенка от жертвоприношения в Либерии.,Лента.ру,,http://lenta.ru/news/2013/10/08/saviour/,2013-10-08
7164,Нигерийский суд оправдал российских моряков по делу о контрабанде.,Лента.ру,,http://lenta.ru/news/2013/10/08/sailors/,2013-10-08
7165,Нобелевскую премию по физике дали за бозон Хиггса.,Лента.ру,,http://lenta.ru/news/2013/10/08/nobel/,2013-10-08
7166,«Би-Би-Си» начнет продавать свои программы и шоу через интернет.,Лента.ру,,http://lenta.ru/news/2013/10/08/bbcstore/,2013-10-08
7167,На капитана «Арктик Санрайз» завели административное дело.,Лента.ру,,http://lenta.ru/news/2013/10/08/captain/,2013-10-08
7168,В результате пожара в детском доме на Урале погибли двое.,Лента.ру,,http://lenta.ru/news/2013/10/09/fire/,2013-10-09
7169,"Шойгу отвезет в Латинскую Америку контракты на 1,7 миллиарда долларов.",Лента.ру,,http://lenta.ru/news/2013/10/09/deals/,2013-10-09
7170,Россия в полтора раза увеличила квоту на учебу иностранцев.,Лента.ру,,http://lenta.ru/news/2013/10/09/education/,2013-10-09
7171,Минфин отказал депутатам в доступе к VIP-залам аэропортов и вокзалов.,Лента.ру,,http://lenta.ru/news/2013/10/09/vip/,2013-10-09
7172,В Омске судебные приставы избили полицейского.,Лента.ру,,http://lenta.ru/news/2013/10/09/omsk/,2013-10-09
7173,Нидерландские СМИ рассказали об обстоятельствах задержания российского дипломата.,Лента.ру,,http://lenta.ru/news/2013/10/09/smi/,2013-10-09
7174,Результат выборов в Азербайджане заранее «слили» в соцсети.,Лента.ру,,http://lenta.ru/news/2013/10/09/known/,2013-10-09
7175,Нобелевскую премию по химии присудили за моделирование химических систем.,Лента.ру,,http://lenta.ru/news/2013/10/09/chemnobel/,2013-10-09
7176,Владелец «Коммерсанта» подтвердил смену президента издательского дома.,Лента.ру,,http://lenta.ru/news/2013/10/09/usmanov/,2013-10-09
7177,Активистки FEMEN сорвали аплодисменты в испанском парламенте.,Лента.ру,,http://lenta.ru/news/2013/10/09/protest/,2013-10-09
7178,Нидерланды извинились за задержание российского дипломата.,Лента.ру,,http://lenta.ru/news/2013/10/09/sorry/,2013-10-09
7179,Сбербанк прекратил прием пятитысячных купюр в московских банкоматах.,Лента.ру,,http://lenta.ru/news/2013/10/09/stop/,2013-10-09
7180,США объявили о резком сокращении военной помощи Египту.,Лента.ру,,http://lenta.ru/news/2013/10/10/withheld/,2013-10-10
7181,Семь судей Высшего арбитражного суда ушли в отставку.,Лента.ру,,http://lenta.ru/news/2013/10/10/away/,2013-10-10
7184,Задержаны подозреваемые в ограблении Светланы Хоркиной.,Лента.ру,,http://lenta.ru/news/2013/10/10/horkina/,2013-10-10
7185,Похищенного ливийского премьера доставили в министерство внутренних дел.,Лента.ру,,http://lenta.ru/news/2013/10/10/interior/,2013-10-10
7186,«Винзавод» отказался от выставки «Проект Сочи».,Лента.ру,,http://lenta.ru/news/2013/10/10/vinzavod/,2013-10-10
7187,По делу о некачественных деталях южнокорейских реакторов обвинили 100 человек.,Лента.ру,,http://lenta.ru/news/2013/10/10/charge/,2013-10-10
7188,Сергей Федоров решил возобновить игровую карьеру.,Лента.ру,,http://lenta.ru/news/2013/10/10/fyodorov/,2013-10-10
7189,Нобелевскую премию по литературе присудили Элис Мунро.,Лента.ру,,http://lenta.ru/news/2013/10/10/nobel/,2013-10-10
7190,Дельфина задействуют в эстафете олимпийского огня Сочи-2014.,Лента.ру,,http://lenta.ru/news/2013/10/10/dolphin/,2013-10-10
7191,ЕСПЧ взыскал с России миллион евро за исчезнувших в Чечне людей.,Лента.ру,,http://lenta.ru/news/2013/10/10/chechnya/,2013-10-10
7193,Бывшему мэру Детройта дали 28 лет тюрьмы за коррупцию.,Лента.ру,,http://lenta.ru/news/2013/10/10/detroit/,2013-10-10
7194,В США умер участник первого отряда астронавтов.,Лента.ру,,http://lenta.ru/news/2013/10/11/carpenter/,2013-10-11
7195,Пол Маккартни устроил спонтанный концерт на Таймс-сквер.,Лента.ру,,http://lenta.ru/news/2013/10/11/mccartney/,2013-10-11
7196,В результате пожара в японской больнице погибли 10 человек.,Лента.ру,,http://lenta.ru/news/2013/10/11/hospital/,2013-10-11
7197,Николай Давыденко снялся с Кубка Кремля.,Лента.ру,,http://lenta.ru/news/2013/10/11/davydenko/,2013-10-11
7198,В Таиланде перевернулся автобус с россиянами.,Лента.ру,,http://lenta.ru/news/2013/10/11/bus/,2013-10-11
7199,В ДТП с россиянами в Таиланде погиб один человек.,Лента.ру,,http://lenta.ru/news/2013/10/11/dead/,2013-10-11
7200,Сноуден встретился в Москве с отцом.,Лента.ру,,http://lenta.ru/news/2013/10/11/snowden/,2013-10-11
